,link,location,Celková cena,ID zakázky,Aktualizace,Stavba,Stav objektu,Vlastnictví,Umístění objektu,Podlaží,Užitná plocha,Sklep,Datum nastěhování,Voda,Topení,Elektřina,Doprava,Komunikace,Energetická náročnost budovy,Průkaz energetické náročnosti budovy,Bezbariérový,Vybavení,Výtah,companyName,proximityIndex,Index,Lodžie,Odpad,Telekomunikace,Plocha podlahová,Terasa,Garáž,Rok kolaudace,Poznámka k ceně,Parkování,Rok rekonstrukce,Balkón,Převod do OV,Plyn,Ukazatel energetické náročnosti budovy,Zlevněno,Původní cena,Náklady na bydlení,Plocha zahrady,Vyvolávací cena,Znalecký posudek,Minimální příhoz,Aukční jistina,ID,Druh dražby,Místo konání dražby,Datum konání dražby,Dražební vyhláška,Posudek znalce,Cena,Výška stropu,Datum ukončení výstavby,Datum zahájení prodeje,Typ bytu,Stav,Anuita,Plocha zastavěná,Počet bytů,Půdní vestavba,Datum prohlídky,Bazén,Minimální kupní cena,Termín 1. prohlídky,Termín 2. prohlídky,Datum prohlídky do
44,"https://www.sreality.cz/detail/prodej/byt/1+kk/plzen-doubravka-habrmannovo-namesti/1883973196
","Habrmannovo náměstí, Plzeň - Doubravka",3 100 000 Kč za nemovitost,41643,Včera,Cihlová,Velmi dobrý,Osobní,,1. podlaží z celkem 2,31 m2,5 m2,Ihned,Dálkový vodovod,Lokální plynové,,"Vlak, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,1,0,"Broker Consulting, a.s.",713.2631578947369,45,,Veřejná kanalizace,"Internet, Satelit, Kabelová televize, Kabelové rozvody",,,,1934,,,2019,,,,,,,3465,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"https://www.sreality.cz/detail/prodej/byt/4+1/ceske-budejovice-ceske-budejovice-2-dr--burese/1875953228
","Dr. Bureše, České Budějovice - České Budějovice 2",4 150 000 Kč za nemovitost,42624,Včera,Panelová,Dobrý,Osobní,,3. podlaží,78 m2,1,Ihned,,Ústřední elektrické,,"Vlak, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,,"Broker Consulting, a.s.",621.8333333333334,46,,,"Telefon, Internet, Satelit, Kabelová televize",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"https://www.sreality.cz/detail/prodej/byt/2+1/plzen-vychodni-predmesti-namesti-generala-piky/4098737740
","náměstí Generála Píky, Plzeň - Východní Předměstí",3 500 000 Kč za nemovitost,42410,Včera,Panelová,Dobrý,Osobní,,9. podlaží,52 m2,1,Ihned,Dálkový vodovod,Ústřední dálkové,,"Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,1,Částečně,1,"Broker Consulting, a.s.",410.2105263157895,47,,,,,,,,,,,1,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"https://www.sreality.cz/detail/prodej/byt/3+1/velesin-velesin-nad-cihelnou/1106830924
","Nad Cihelnou, Velešín",,41997,Včera,Panelová,Dobrý,Osobní,,4. podlaží,67 m2,1,Ihned,Dálkový vodovod,Ústřední dálkové,,"MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,0,0,1,"Broker Consulting, a.s.",570.5714285714286,48,,Veřejná kanalizace,Internet,,,,1993,,,2006,1,,Plynovod,,3 300 000 Kč za nemovitost,3 500 000 Kč,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"https://www.sreality.cz/detail/prodej/byt/4+kk/karlovy-vary-karlovy-vary-zamecky-vrch/4040017484
","Zámecký vrch, Karlovy Vary",7 900 000 Kč za nemovitost (k jednání),,Včera,Cihlová,Velmi dobrý,Osobní,,5. podlaží,133 m2,,,Dálkový vodovod,Ústřední dálkové,230V,,,Třída D - Méně úsporná,,,Částečně,1,AMGUEMA,582.7894736842105,50,,Veřejná kanalizace,,,1,,,,1,,,,Plynovod,,,,,,,,,,4040017484,,,,,,,,,,,,,,,,,,,,,
49,"https://www.sreality.cz/detail/prodej/byt/2+kk/mlada-boleslav-mlada-boleslav-ii-tr--vaclava-klementa/217069132
","tř. Václava Klementa, Mladá Boleslav - Mladá Boleslav II",3 200 000 Kč za nemovitost,0088-NP03769,Včera,Panelová,Velmi dobrý,Osobní,Centrum obce,1. podlaží z celkem 12,44 m2,1 m2,Ihned,Dálkový vodovod,,230V,"Vlak, Dálnice, Silnice, MHD",,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,,0,1,RE/MAX Profit,658.2105263157895,51,3 m2,Veřejná kanalizace,,41 m2,,,,"Původní cena 3 490 000,- Kč",,,,,,"122,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"https://www.sreality.cz/detail/prodej/byt/3+1/most-most-u-vezovych-domu/2705118796
","U Věžových domů, Most",,0311,Včera,Panelová,Velmi dobrý,Osobní,Centrum obce,9. podlaží z celkem 15,62 m2,,,"Místní zdroj, Dálkový vodovod",Ústřední dálkové,230V,"Silnice, MHD","Betonová, Asfaltová",Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,0,1,H2 Reality+,357.0,52,1,Veřejná kanalizace,"Internet, Satelit, Kabelová televize, Kabelové rozvody",62 m2,,,,včetně provize a právního servisu,,,,,Plynovod,,1 390 000 Kč za nemovitost,1 490 000 Kč,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"https://www.sreality.cz/detail/prodej/byt/3+1/bilina-prazske-predmesti-alsova/1095440732
","Alšova, Bílina - Pražské Předměstí",,0094-NP04821,Včera,Panelová,Dobrý,Osobní,Klidná část obce,2. podlaží z celkem 5,53 m2,,,,,,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,0,,RE/MAX Synergy,801.8333333333334,53,,Veřejná kanalizace,,53 m2,,,,Včetně právního a realitního servisu,,,,,Plynovod,,1 260 000 Kč za nemovitost,1 390 000 Kč,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-kurandove/1386535516
","Kurandové, Praha 5 - Hlubočepy",9 120 000 Kč za nemovitost,J23,Včera,Skeletová,Novostavba,Osobní,,2. podlaží z celkem 5,65 m2,,30.11.2022,Dálkový vodovod,Ústřední dálkové,,,,,,1,,1,Barrandez-vous,996.8571428571429,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11.2021,08.06.2020,,,,,,,,,,,,
53,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-kurandove/2089159260
","Kurandové, Praha - Hlubočepy",9 790 000 Kč za nemovitost,J14,Včera,Skeletová,Novostavba,Osobní,,2. podlaží z celkem 5,66 m2,1,30.11.2022,Dálkový vodovod,Ústřední dálkové,,,,,,,,1,Barrandez-vous,996.8571428571429,55,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,30.11.2022,08.06.2020,,,,,,,,,,,,
54,"https://www.sreality.cz/detail/prodej/byt/1+kk/holubice-kozinec-kastanova/873600588
","Kaštanová, Holubice - Kozinec",4 890 000 Kč za nemovitost,101319,Včera,Cihlová,Velmi dobrý,Osobní,Klidná část obce,2. podlaží z celkem 3,49 m2,,,,Ústřední elektrické,230V,,,Třída C - Úsporná,,,Částečně,0,Stars reality,1921.2666666666667,56,,Veřejná kanalizace,Internet,,1,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-kurandove/648215388
","Kurandové, Praha 5 - Hlubočepy",12 990 000 Kč za nemovitost,J05,Včera,Skeletová,Novostavba,Osobní,,1. podlaží z celkem 5,85 m2,1,30.11.2022,Dálkový vodovod,Ústřední dálkové,,"Silnice, MHD",,,,,,,Barrandez-vous,996.8571428571429,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11.2022,08.06.2020,,,,,,,,,,,,
56,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-kurandove/3460430684
","Kurandové, Praha 5 - Hlubočepy",12 790 000 Kč za nemovitost,J07,Včera,Skeletová,Novostavba,Osobní,,1. podlaží z celkem 5 včetně 1 podzemního,85 m2,1,30.11.2022,Dálkový vodovod,Ústřední dálkové,,,,,,,,,Barrandez-vous,996.8571428571429,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11.2022,08.06.2020,,,,,,,,,,,,
57,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-kurandove/834861916
","Kurandové, Praha 5 - Hlubočepy",13 190 000 Kč za nemovitost,J02,Včera,Skeletová,Novostavba,Osobní,,1. podlaží z celkem 5,86 m2,1,30.11.2022,Dálkový vodovod,Ústřední dálkové,,,,,,,,,Barrandez-vous,996.8571428571429,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11.2022,08.06.2020,,,,,,,,,,,,
58,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-kurandove/3076651868
","Kurandové, Praha 5 - Hlubočepy",12 890 000 Kč za nemovitost,J10,Včera,Skeletová,Novostavba,Osobní,,1. podlaží z celkem 5 včetně 1 podzemního,86 m2,1,30.11.2022,Dálkový vodovod,Ústřední dálkové,,,,,,,,1,Barrandez-vous,996.8571428571429,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11.2021,08.06.2020,,,,,,,,,,,,
59,"https://www.sreality.cz/detail/prodej/byt/3+1/hodonin-hodonin-krickova/2398607180
","Křičkova, Hodonín",2 990 000 Kč za nemovitost,,Včera,Cihlová,Velmi dobrý,Osobní,Sídliště,3. podlaží z celkem 3,68 m2,8 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Silnice, MHD, Autobus",Betonová,Třída G - Mimořádně nehospodárná,,0,,0,Realitní kancelář Kominíček,546.1176470588235,61,,,"Internet, Kabelová televize, Kabelové rozvody",,,,,Uvedená cena je včetně provize a právních služeb. Úschova kupní ceny je zajištěna v advokátní kanceláři.,10,,,,Plynovod,,,,,,,,,,2398607180,,,,,,,,,,,,,,,,,,,,,
60,"https://www.sreality.cz/detail/prodej/byt/2+1/most-most-zdenka-fibicha/3034851148
","Zdeňka Fibicha, Most",1 500 000 Kč za nemovitost,2760,Včera,Panelová,Dobrý,Osobní,,3. podlaží z celkem 4,53 m2,,Ihned,,,,,,,,0,,,Bydlete s námi s.r.o.,405.6111111111111,62,,,,53 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-kurandove/3420584796
","Kurandové, Praha 5 - Hlubočepy",13 750 000 Kč za nemovitost,S12,Včera,Skeletová,Novostavba,Osobní,,1. podlaží z celkem 5 včetně 1 podzemního,87 m2,1,30.11.2022,Dálkový vodovod,Ústřední dálkové,,,,,,1,,1,Barrandez-vous,996.8571428571429,63,5 m2,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,30.11.2022,08.06.2020,,,,,,,,,,,,
62,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-kurandove/418511708
","Kurandové, Praha - Hlubočepy",13 750 000 Kč za nemovitost,S36,Včera,Skeletová,Novostavba,Osobní,,2. podlaží z celkem 5 včetně 1 podzemního,85 m2,1,30.11.2022,Dálkový vodovod,Ústřední dálkové,,"Silnice, MHD, Autobus",,,,1,,1,Barrandez-vous,996.8571428571429,64,5 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11.2022,08.06.2020,,,,,,,,,,,,
63,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-kurandove/3743660636
","Kurandové, Praha 5 - Hlubočepy",9 350 000 Kč za nemovitost,J44,Včera,Skeletová,Novostavba,Osobní,,3. podlaží z celkem 5,65 m2,1,30.11.2022,Dálkový vodovod,Ústřední dálkové,,,,,,,,1,Barrandez-vous,996.8571428571429,65,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,30.11.2021,08.06.2020,,,,,,,,,,,,
64,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-kurandove/1351052892
","Kurandové, Praha 5 - Hlubočepy",9 850 000 Kč za nemovitost,J35,Včera,Skeletová,Novostavba,Osobní,,3. podlaží z celkem 5,65 m2,1,30.11.2022,Dálkový vodovod,Ústřední dálkové,,,,,,1,,1,Barrandez-vous,996.8571428571429,66,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,30.11.2022,08.06.2020,,,,,,,,,,,,
65,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-jazlovicka/3588499276
","Jažlovická, Praha 4 - Chodov",7 690 000 Kč za nemovitost,464,Včera,Panelová,Dobrý,Osobní,Klidná část obce,2. podlaží z celkem 4,82 m2,4 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Silnice, MHD",Asfaltová,Třída D - Méně úsporná č. 78/2013 Sb. podle vyhlášky,,,0,0,RK Mandík - Realitní kancelář,925.0,67,5 m2,Veřejná kanalizace,"Internet, Kabelová televize",73 m2,,1,,Uvedená cena je konečná a to včetně právního servisu. Nejsme příznivci aukcí ani zvedání ceny během prodeje.,,,,,Plynovod,"205,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,"https://www.sreality.cz/detail/prodej/byt/1+kk/praha-zizkov-cajkovskeho/3060356684
","Čajkovského, Praha 3 - Žižkov",5 350 000 Kč za nemovitost,2878,Včera,Cihlová,Po rekonstrukci,Osobní,Klidná část obce,4. podlaží z celkem 6,31 m2,3 m2,,,Ústřední plynové,230V,"Vlak, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,0,1,1,JK TOP Reality CZ s.r.o.,395.6,68,,Veřejná kanalizace,,34 m2,,,,+ RK servis,,2022,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-podoli-podolska/2031572556
","Podolská, Praha 4 - Podolí",6 300 000 Kč za nemovitost,2879,Včera,Cihlová,Po rekonstrukci,Osobní,Klidná část obce,4. podlaží z celkem 6,41 m2,3 m2,Ihned,,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD",Asfaltová,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,0,1,1,JK TOP Reality CZ s.r.o.,890.7142857142857,69,,Veřejná kanalizace,,39 m2,,,,+ RK,,2021,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,"https://www.sreality.cz/detail/prodej/byt/4+1/usti-nad-labem-krasne-brezno-obvodova/2064918348
","Obvodová, Ústí nad Labem - Krásné Březno",2 500 000 Kč za nemovitost,2022/3014,Včera,Panelová,Velmi dobrý,Osobní,Klidná část obce,6. podlaží z celkem 7 včetně 1 podzemního,98 m2,6 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Silnice, MHD",Asfaltová,Třída D - Méně úsporná č. 78/2013 Sb. podle vyhlášky,,1,Částečně,1,Jan Hrstka Reality jinak,1325.5555555555557,70,,Veřejná kanalizace,Internet,88 m2,11 m2,,,včetně advokátních služeb a platby návrhu na vklad kupní smlouvy,,2022,,,Plynovod,"353,0 kWh/m^2 za rok",,,7029 Kč,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"https://www.sreality.cz/detail/prodej/byt/2+1/rakovnik-rakovnik-ii-nadrazni/739518284
","Nádražní, Rakovník - Rakovník II",2 800 000 Kč za nemovitost (k jednání),,Včera,Cihlová,Dobrý,Osobní,Centrum obce,2. podlaží z celkem 4,65 m2,3 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus","Dlážděná, Asfaltová",Třída E - Nehospodárná,,,Částečně,0,Petr Benes & Partners s.r.o.,292.11764705882354,71,,Veřejná kanalizace,,,,,,,,,,,Plynovod,,,,,,,,,,739518284,,,,,,,,,,,,,,,,,,,,,
70,"https://www.sreality.cz/detail/prodej/byt/1+kk/praha-strasnice-strancicka/3004442444
","Strančická, Praha 10 - Strašnice",3 790 000 Kč za nemovitost,N00117,Včera,Cihlová,Velmi dobrý,Osobní,,2. podlaží z celkem 2,25 m2,,,,,,,,Třída B - Velmi úsporná,,,,,stavba&design,711.9047619047619,72,,,Internet,25 m2,,,,,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,"https://www.sreality.cz/detail/prodej/byt/3+1/praha-karlin-pernerova/4066219852
","Pernerova, Praha 8 - Karlín",,1,Včera,Cihlová,Ve výstavbě,Osobní,,7. podlaží,123 m2,1,,,,,,,,,,0,1,Praha Půdní Byty.cz,438.0,73,,,,123 m2,10 m2,,,Cena na vyžádání,,,,,,,,,,,,,,,,,,,,,Informace o ceně na dotaz,,,,Mezonet,,,,,,,,,,,
72,"https://www.sreality.cz/detail/prodej/byt/5+kk/praha-karlin-pernerova/576558924
","Pernerova, Praha 8 - Karlín",,4,Včera,Cihlová,Ve výstavbě,Osobní,,7. podlaží,155 m2,1,,,,,,,,,,0,1,Praha Půdní Byty.cz,438.0,74,,,,155 m2,11 m2,,,Cena na vyžádání,,,,,,,,,,,,,,,,,,,,,Informace o ceně na dotaz,,,,Mezonet,,,,,,,,,,,
73,"https://www.sreality.cz/detail/prodej/byt/2+kk/mnichovo-hradiste-mnichovo-hradiste-lidicka/2026481228
","Lidická, Mnichovo Hradiště",2 850 000 Kč za nemovitost,00015,Včera,Panelová,Dobrý,Osobní,Klidná část obce,5. podlaží,39 m2,1,,Dálkový vodovod,Ústřední plynové,230V,"Vlak, Dálnice, Silnice, Autobus",Asfaltová,Třída E - Nehospodárná č. 78/2013 Sb. podle vyhlášky,,,Částečně,,Nisa centrum reality,385.5625,75,,Veřejná kanalizace,"Telefon, Internet, Kabelová televize, Kabelové rozvody",,,,,,,,,,Plynovod,"200,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,"https://www.sreality.cz/detail/prodej/byt/3+1/liberec-liberec-xxx-vratislavice-nad-nisou-za-trati/1560806988
","Za Tratí, Liberec - Liberec XXX-Vratislavice nad Nisou",4 290 000 Kč za nemovitost,00013,Včera,Panelová,Dobrý,Osobní,Klidná část obce,3. podlaží,75 m2,,,Studna,Ústřední tuhá paliva,230V,"Vlak, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,,Nisa centrum reality,1962.6315789473683,76,,Septik,"Internet, Satelit",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"https://www.sreality.cz/detail/prodej/byt/2+1/praha-strasnice-u-hranic/1981032268
","U Hranic, Praha 10 - Strašnice",6 900 000 Kč za nemovitost,0098-NP02897,Včera,Smíšená,Před rekonstrukcí,Osobní,Centrum obce,6. podlaží z celkem 6,62 m2,,,,,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,,Částečně,1,RE/MAX G8 Reality,776.7142857142857,77,,Veřejná kanalizace,,62 m2,,,,,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,"https://www.sreality.cz/detail/prodej/byt/3+1/bela-pod-bezdezem-bela-pod-bezdezem-machova/2091099980
","Máchova, Bělá pod Bezdězem",3 266 980 Kč za nemovitost,00014,Včera,Panelová,Dobrý,Osobní,Centrum obce,3. podlaží,70 m2,1,,Dálkový vodovod,Ústřední tuhá paliva,230V,"Vlak, Silnice, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,,Nisa centrum reality,669.0769230769231,78,,Veřejná kanalizace,"Telefon, Internet, Kabelová televize",,,,,,1,,5 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-branik-nad-privozem/2429867852
","Nad přívozem, Praha 4 - Braník",11 899 000 Kč za nemovitost,00011,Včera,Cihlová,Po rekonstrukci,Osobní,Klidná část obce,2. podlaží,91 m2,1,,Dálkový vodovod,Ústřední plynové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,1,Nisa centrum reality,977.5238095238095,79,14 m2,Veřejná kanalizace,"Telefon, Internet, Kabelová televize",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,"https://www.sreality.cz/detail/prodej/byt/1+1/usti-nad-labem-klise-u-stadionu/3056764748
","U Stadiónu, Ústí nad Labem - Klíše",,42550,Včera,Cihlová,Dobrý,Osobní,,6. podlaží z celkem 6 včetně 1 podzemního,41 m2,4 m2,Ihned,Dálkový vodovod,Ústřední dálkové,230V,"Silnice, MHD",Asfaltová,Třída E - Nehospodárná,Zobrazit průkaz energetické náročnosti budovy,0,Částečně,0,"Broker Consulting, a.s.",661.1666666666666,81,,Veřejná kanalizace,"Telefon, Internet, Satelit",,12 m2,,,,,,,,Plynovod,,1 799 000 Kč za nemovitost,1 999 000 Kč,2562,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"https://www.sreality.cz/detail/prodej/byt/3+1/mlada-boleslav-mlada-boleslav-iii-jicinska/779159116
","Jičínská, Mladá Boleslav - Mladá Boleslav III",4 290 000 Kč za nemovitost,42559,Včera,Panelová,Velmi dobrý,Osobní,,6. podlaží z celkem 6 včetně 1 podzemního,62 m2,2 m2,Ihned,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná,,,Částečně,1,"Broker Consulting, a.s.",674.1578947368421,82,,Veřejná kanalizace,"Telefon, Internet",,,,,,,,1 m2,,Plynovod,,,,2750,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,"https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-severni-predmesti-na-chmelnicich/795039308
","Na Chmelnicích, Plzeň - Severní Předměstí",4 990 000 Kč za nemovitost,42639,Včera,Cihlová,Velmi dobrý,Osobní,,11. podlaží,52 m2,1,Ihned,Dálkový vodovod,Ústřední dálkové,,,,Třída G - Mimořádně nehospodárná,,,Částečně,1,"Broker Consulting, a.s.",909.421052631579,83,,,,,,,,,1,,1,,,,,,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"https://www.sreality.cz/detail/prodej/byt/1+1/praha-kamyk-zdislavicka/2332952140
","Zdislavická, Praha 4 - Kamýk",4 250 000 Kč za nemovitost,42734,Včera,Panelová,Velmi dobrý,Družstevní,,5. podlaží,36 m2,3 m2,Ihned,Dálkový vodovod,Ústřední dálkové,230V,"Silnice, MHD, Autobus",Betonová,Třída C - Úsporná,Zobrazit průkaz energetické náročnosti budovy,,Částečně,1,"Broker Consulting, a.s.",772.85,84,,Veřejná kanalizace,"Telefon, Internet",,,,1994,včetně provize a právního servisu,,,,,Plynovod,,,,2730,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,"https://www.sreality.cz/detail/prodej/byt/3+1/brno-novy-liskovec-slunecna/374798428
","Slunečná, Brno - Nový Lískovec",6 190 000 Kč za nemovitost,36585,Včera,Panelová,Velmi dobrý,Družstevní,,1. podlaží,92 m2,1,Ihned,,Ústřední dálkové,,,,Třída G - Mimořádně nehospodárná,,,,1,"Broker Consulting, a.s.",917.15,85,,,,,,,,,,,1,,,,,,7300,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"https://www.sreality.cz/detail/prodej/byt/4+1/nova-role--/2323761244
","Nová Role, okres Karlovy Vary",6 440 000 Kč za nemovitost,34071,Včera,Cihlová,Novostavba,Osobní,,6. podlaží,139 m2,,01.07.2023,,,,,,Třída B - Velmi úsporná,Zobrazit průkaz energetické náročnosti budovy,,,,"Broker Consulting, a.s.",1573.5294117647059,86,,,,,68 m2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rezervováno,,,,,,,,,,
84,"https://www.sreality.cz/detail/prodej/byt/3+1/chomutov-chomutov-kamenny-vrch/1510221644
","Kamenný vrch, Chomutov",,0032-NP07779,Včera,Panelová,Dobrý,Osobní,Sídliště,6. podlaží z celkem 9,67 m2,,,Dálkový vodovod,,230V,"Vlak, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,0,1,RE/MAX 4 You,1041.7777777777778,87,,Veřejná kanalizace,,67 m2,,,,cena u makléře,,,1,,Plynovod,,,,,,,,,,,,,,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,
85,"https://www.sreality.cz/detail/prodej/byt/1+1/ostrava-moravska-ostrava-petra-kricky/3909363532
","Petra Křičky, Ostrava - Moravská Ostrava",,N2214890,Včera,Panelová,Velmi dobrý,Družstevní,,13. podlaží,26 m2,1,,Dálkový vodovod,Ústřední dálkové,230V,,,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,,,Částečně,1,HVB Real Estate,556.1,88,,,"Internet, Kabelová televize",26 m2,,,,"Info v RK (Včetně advokátní úschovy, právního servisu a provize. Financování pomůžeme vyřídit.)",,,,,,,,,,,,,,,,,,,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,
86,"https://www.sreality.cz/detail/prodej/byt/3+1/praha-kyje-zacharska/1703434588
","Zacharská, Praha 9 - Kyje",,14421386,Včera,Panelová,Velmi dobrý,Osobní,Klidná část obce,4. podlaží z celkem 4 včetně 1 podzemního,77 m2,4 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, MHD",Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,0,4fin Reality Better together Praha - Ke Štvanici,1141.3809523809523,89,6 m2,Veřejná kanalizace,Internet,68 m2,,,,"dohodou, včetně provize, včetně právního servisu, cena k jednání",1,,,,,,,,,,,,,,,,,,,,Informace o ceně na dotaz (k jednání),,,,,,,,,,,,,,,
87,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vrsovice-vrsovicka/1755391820
","Vršovická, Praha 10 - Vršovice",23 000 000 Kč za nemovitost,14421923,Včera,Cihlová,Novostavba,Osobní,Centrum obce,6. podlaží z celkem 7 včetně 2 podzemních,126 m2,2 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,1,Částečně,1,4fin Reality Better together Praha - Ke Štvanici,431.35,90,,Veřejná kanalizace,"Internet, Kabelová televize",,52 m2,1,,"včetně provize, včetně právního servisu",1,,,,,"108,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,"3,2 m",,,,,,,,,,,,,,
